Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_20,EMA_20,SMA_50,EMA_50,RSI,Stoch_K,Stoch_D,ADX,MACD,MACD_Signal,BB_upper,BB_middle,BB_lower,ATR,MFI,OBV
2025-05-16 00:00:00-04:00,70.91150964742528,71.32036124888388,69.45558589162174,71.25055694580078,63813600,0.0,0.0,0.0,57.78824520111084,59.72929241722355,,,87.88508783481164,98.8768795021977,97.48351551957795,0.0,,,73.89875011261304,57.78824520111084,41.67774028960864,3.3863863945416526,79.19220344141297,1146814600
2025-05-19 00:00:00-04:00,68.27888310417161,71.65942009734215,68.23899384191576,71.44003295898438,71897100,0.0,0.0,0.0,59.27308902740479,60.844601040248385,,,88.00926165866076,98.97863884656374,97.55377313068442,0.0,,,74.65212055842696,59.27308902740479,43.894057496382615,3.388817813176277,72.73404140668873,1218711700
2025-05-20 00:00:00-04:00,70.38299115383154,70.97134062894133,69.20628459551345,70.69212341308594,67034700,0.0,0.0,0.0,60.56098384857178,61.78246031385196,,,84.33478049095162,94.21583738587371,97.35711857821173,0.0,,,75.21834360071986,60.56098384857178,45.90362409642369,3.3063128524830376,75.13145521812648,1151677000
2025-05-21 00:00:00-04:00,69.04673304597866,71.7890571611531,66.99248541611244,67.7503662109375,109627600,0.0,0.0,0.0,61.55270824432373,62.350832304050584,,,71.66132820576408,76.03553286603223,89.74333636615656,0.0,,,75.30995472238689,61.55270824432373,47.79546176626057,3.412759916237153,65.76071114101822,1042049400
2025-05-22 00:00:00-04:00,67.96974610592007,69.55530422782853,67.4312525150554,68.09938049316406,86771000,0.0,0.0,0.0,62.35795421600342,62.89831308396616,,,72.19519043726949,78.10648639993838,82.78595221728143,0.0,5.569669587838462,,75.66088291671943,62.35795421600342,49.05502551528741,3.3207093302754367,58.063021850317035,1128820400
2025-05-23 00:00:00-04:00,64.90831002873765,67.15202958291503,64.67895629040136,66.13488006591797,107110400,0.0,0.0,0.0,62.97921504974365,63.20655755843776,,,64.79588823295077,66.44968807005094,73.53056911200717,0.0,5.140273707930298,,75.75882767528711,62.97921504974365,50.19960242420019,3.327831821167384,55.84971472280403,1021710000
2025-05-27 00:00:00-04:00,68.79742756401454,70.95140205427924,68.1991038527517,70.74198913574219,65269800,0.0,0.0,0.0,63.83282585144043,63.92421770865723,,,72.03464369573219,93.78698999470392,79.44772148823108,41.11727146140634,5.112792488980475,,76.28765959908654,63.83282585144043,51.37799210379433,3.434166833109805,61.70795462413782,1086979800
2025-05-28 00:00:00-04:00,71.1408670621751,71.73919838594652,69.58522387980656,69.83452606201172,66271300,0.0,0.0,0.0,64.58871002197266,64.48710421850052,,,69.0240237226829,86.32238867616432,82.1863555803064,40.55949149711613,4.960605961255176,,76.56457288471329,64.58871002197266,52.612847159232025,3.3427245240405306,61.10159626099744,1020708500
2025-05-29 00:00:00-04:00,72.79623239978329,72.85606248497248,69.13647843247752,70.17357635498047,97717200,0.0,0.0,0.0,65.36104812622071,65.02867299340338,,,69.53631482178417,81.73797381593316,87.2824508289338,40.26428553046422,4.811887127163011,,76.66688801298325,65.36104812622071,54.05520823945817,3.369643061787276,61.63382017853222,1118425700
2025-05-30 00:00:00-04:00,69.93424560223606,70.40293492334396,66.85287427374195,69.80461120605469,93559100,0.0,0.0,0.0,66.02070178985596,65.48352425175112,,,68.21419005812437,66.77530880038819,78.27855709749524,39.08054794970749,4.611100084274341,,76.73143045634654,66.02070178985596,55.30997312336539,3.3825300323454717,54.6818636444229,1024866600
2025-06-02 00:00:00-04:00,69.00684140042833,71.51981167249612,68.49827042354462,71.41011810302734,68962700,0.0,0.0,0.0,66.62800197601318,66.04796176139648,,,70.81457863366704,82.31716272799395,76.94348178143844,38.23678335825466,4.529314773686735,,77.11243431431221,66.62800197601318,56.14356963771415,3.3567451192459017,53.6890096659403,1093829300
2025-06-03 00:00:00-04:00,71.55970078583674,73.67377842988935,71.2007050334318,73.07545471191406,64364200,0.0,0.0,0.0,67.36992511749267,66.71724680430292,,,73.25838677472595,93.34813175072578,80.8135344263693,37.91406817577113,4.546469205431734,,77.46713467968243,67.36992511749267,57.27271555530291,3.293625710475305,53.01066341232629,1158193500
2025-06-04 00:00:00-04:00,73.37461928881844,74.1125516097947,72.50704496533234,73.66381072998047,64444500,0.0,0.0,0.0,68.22403450012207,67.37882432103412,,,74.08402823211868,95.24316165129824,90.30281871000598,37.7047638095273,4.555032055614092,4.827750267214402,77.3717520641773,68.22403450012207,59.076316936066846,3.1730457771886664,52.46501140079155,1222638000
2025-06-05 00:00:00-04:00,74.24218381717758,75.43883880826235,71.10098253481404,71.9486083984375,99004400,0.0,0.0,0.0,68.95947589874268,67.81404185221538,,,67.53753207697167,67.56256024142272,85.38461788114891,36.91459310390929,4.373006386937419,4.736801491159005,76.71582575292311,68.95947589874268,61.20312604456225,3.256246526921498,44.25214824729355,1123633600
2025-06-06 00:00:00-04:00,74.06269111384135,74.80063107263994,73.33473298099018,74.00286102294922,65607700,0.0,0.0,0.0,69.7123685836792,68.40345320180909,,,70.85887568513539,86.65433583564263,83.1533525761212,36.18086316297828,4.344430857172455,4.658327364361695,76.26391832526774,69.7123685836792,63.16081884209064,3.2273733945844225,44.49686964804308,1189241300
2025-06-09 00:00:00-04:00,74.10257834164757,75.02998276549653,73.6338890209359,74.33193969726562,50181900,0.0,0.0,0.0,70.48869552612305,68.96807096328114,,,71.36431660416362,89.71272122014983,81.30987243240506,35.560089883953836,4.298784728302934,4.586418837149943,75.06993644417295,70.48869552612305,65.90745460807315,3.0965677052970086,50.04583700480057,1239423200
2025-06-10 00:00:00-04:00,74.50146212026361,76.07705371454504,73.55411688507219,75.7679214477539,61346500,0.0,0.0,0.0,70.98081817626954,69.61567577132617,,,73.52243838034227,97.28786081318863,91.21830595632703,35.26208307775631,4.328584342722706,4.534851938264496,75.60990734426898,70.98081817626954,66.3517290082701,3.0555940713095686,56.03453628147643,1300769700
2025-06-11 00:00:00-04:00,76.37620886794969,76.86484659718047,74.01282917423917,74.9900894165039,90826000,0.0,0.0,0.0,71.28297233581543,70.12752468991452,,,70.42626933484088,84.61534501394925,90.5386423490959,35.18992017648487,4.2405537436331,4.475992299338217,76.12558020205563,71.28297233581543,66.44036446957523,3.0410528821404066,65.41745331835494,1209943700
2025-06-12 00:00:00-04:00,74.39176780436478,75.91749590434453,74.31198928209297,75.47872924804688,63055000,0.0,0.0,0.0,71.54872856140136,70.63716321926046,,,71.24548552510674,88.62522709266068,90.17614430659951,35.12291176816139,4.1622383178753495,4.4132415030456436,76.69057880320848,71.54872856140136,66.40687831959424,2.9385138635769184,66.4408834661088,1272998700
2025-06-13 00:00:00-04:00,72.89595197668234,74.68095640212967,72.06826695780316,72.626708984375,105333100,0.0,0.0,0.0,71.66091423034668,70.82664376831899,,,60.68006318138713,57.66930355087197,76.96995855249396,33.89878746061776,3.825935575032915,4.295780317443098,76.794032493689,71.66091423034668,66.52779596700435,2.97222446548169,65.89029272045826,1167665600
2025-06-16 00:00:00-04:00,74.01283306524581,76.03716556731592,74.01283306524581,75.58842468261719,58334300,0.0,0.0,0.0,71.8778076171875,71.28014671253787,,,66.27347230473998,87.25104431646182,77.84852498666483,33.19036738579717,3.755112335628297,4.187646721080139,77.28263149875664,71.8778076171875,66.47298373561836,3.0035267595859207,65.81032911586297,1225999900
2025-06-17 00:00:00-04:00,74.47154411795927,75.16958714688843,72.87601176033664,73.35466766357422,67709100,0.0,0.0,0.0,71.97353935241699,71.4777201364461,,,59.409196853698255,64.94018540793655,69.9535110917568,31.98430646095199,3.478639296562818,4.045845236176675,77.4116784384748,71.97353935241699,66.53540026635919,2.9827329140641083,59.44467360771461,1158290800
2025-06-18 00:00:00-04:00,73.71366657414443,74.75076455335127,72.63667933326437,73.25495147705078,71330700,0.0,0.0,0.0,72.10168075561523,71.64698026412273,,,59.11484555858608,63.94421594955124,72.04514855798321,30.74940310140915,3.214432185018893,3.879562625945119,77.5337773938547,72.10168075561523,66.66958411737576,2.920686650208594,51.554792117008375,1086960100
2025-06-20 00:00:00-04:00,74.55132177232096,75.11973040587786,71.51980652398477,72.24776458740234,81677500,0.0,0.0,0.0,72.32655067443848,71.70419781872079,,,56.09182615198685,44.81515599741809,57.89985245163529,29.069880136423567,2.8904552125835465,3.6817411432728044,77.37856892553806,72.32655067443848,67.2745324233389,2.969203595328915,51.899229312345184,1005282600
2025-06-23 00:00:00-04:00,72.52699088049893,74.72084694041448,71.22064233193153,74.49148559570312,83786400,0.0,0.0,0.0,72.64615592956542,71.969653797481,,,60.88999691192642,58.82343900208272,55.86093698301735,27.36926487781105,2.78267373099483,3.50192766081721,77.38724160980738,72.64615592956542,67.90507024932347,3.007132239125631,52.721261433918436,1089069000
2025-06-24 00:00:00-04:00,76.69532300262087,78.2908553642566,76.44602083336221,77.88199615478516,56595800,0.0,0.0,0.0,73.23351173400879,72.53273402198616,,,66.79493778510829,94.3134013748176,65.98399879143948,27.08514694930226,2.9369862475003146,3.388939378153831,77.4880866788939,73.23351173400879,68.97893678912368,3.063720634084763,52.54127976461311,1145664800
2025-06-25 00:00:00-04:00,78.87999725341797,79.41999816894531,77.72000122070312,78.4800033569336,50719100,0.218,0.0,0.0,73.62041244506835,73.09914062531449,,,67.7206551517647,88.70064857006513,80.61249631565515,27.1561855649878,3.0721207167571833,3.3255756458745016,78.28584245945287,73.62041244506835,68.95498243068384,2.966311799381722,52.06641844153726,1196383900
2025-06-26 00:00:00-04:00,79.41999816894531,80.8499984741211,78.62000274658203,80.62999725341797,50072100,0.0,0.0,0.0,74.16018600463867,73.81636506608625,,,70.86548662667043,97.71530705215874,93.57645233234716,27.61788075113673,3.314494862854559,3.3233594892705134,79.41005113935226,74.16018600463867,68.91032086992509,2.923717750653563,59.991710626356614,1246456000
2025-06-27 00:00:00-04:00,81.02999877929688,82.25,79.8499984741211,81.41999816894531,73011800,0.0,0.0,0.0,74.72250709533691,74.54052059969187,65.90558898925781,67.28588663262204,71.9469883334525,92.4746131548743,92.9635229256994,28.40276148043677,3.529637131686812,3.3646150177537733,80.52411266008865,74.72250709533691,68.92090153058517,2.886309448883945,60.57998412265153,1319467800
2025-06-30 00:00:00-04:00,82.80000305175781,83.48999786376953,81.83000183105469,83.0,56860700,0.0,0.0,0.0,75.38227653503418,75.34618530448311,66.66231735229492,67.9021263725192,74.02385590106277,96.00632761437204,95.39874927380168,29.424776944988512,3.7840121364493484,3.4484944414928886,81.76848683821947,75.38227653503418,68.99606623184889,2.82800160930825,61.10258402437696,1376328500
2025-07-01 00:00:00-04:00,82.12000274658203,82.54000091552734,79.80999755859375,80.88999938964844,70195000,0.0,0.0,0.0,75.85627059936523,75.87416759830839,67.37943840026855,68.41145472613212,66.90074152850687,78.80900535179453,89.09664870701363,29.303648990468567,3.7718670101646126,3.5131689552272336,82.39816590816383,75.85627059936523,69.31437529056663,2.8538588116009644,54.05042301105254,1306133500
2025-07-02 00:00:00-04:00,80.45999908447266,82.58999633789062,80.43000030517578,82.5,50142500,0.0,0.0,0.0,76.32749786376954,76.50519925561235,68.19457527160644,68.96394669765635,69.32620049441891,91.93113394423558,88.91548897013405,29.20557750681171,3.847800455523256,3.5800952552864382,83.34101441127983,76.32749786376954,69.31398131625924,2.80429718453767,52.30527098970297,1356276000
2025-07-03 00:00:00-04:00,83.48999786376953,85.29000091552734,83.48999786376953,84.80999755859375,41742300,0.0,0.0,0.0,76.88480720520019,77.29613242732488,68.9920906829834,69.5853604569088,72.44602452162758,96.5883067512882,89.10948201577277,29.833281096950284,4.047716202794362,3.6736194447880233,84.68984108976552,76.88480720520019,69.07977332063486,2.803276022465504,58.18824811188324,1398018300
2025-07-07 00:00:00-04:00,83.5999984741211,83.97000122070312,81.80000305175781,82.91999816894531,69837400,0.0,0.0,0.0,77.43337669372559,77.83173868843159,69.69217308044433,70.10828742600827,66.48751734287761,83.15486287096742,90.55810118883039,29.568259555950767,4.007448347461661,3.740385225322751,85.31540271918666,77.43337669372559,69.55135066826452,2.818041628491964,59.804692589969754,1328180900
2025-07-08 00:00:00-04:00,83.4800033569336,83.77999877929688,82.47000122070312,83.02999877929688,57757700,0.0,0.0,0.0,77.88473358154297,78.3268110780378,70.31288383483887,70.61502120456862,66.65939306042887,83.9367081107342,87.89329257766327,29.322168125022646,3.9390055083833175,3.7801092819348643,85.96075923192184,77.88473358154297,69.80870793116411,2.710324194927806,60.04359715916553,1385938600
2025-07-09 00:00:00-04:00,83.97000122070312,85.38999938964844,83.3499984741211,84.75,58988100,0.0,0.0,0.0,78.40563659667968,78.93854335631993,70.9336905670166,71.16933409850711,69.30987541383564,95.48321503197718,87.52492867122628,29.551658404571235,3.9777013243366213,3.819627690415216,86.83408474703988,78.40563659667968,69.97718844631949,2.6853010817437886,67.24992178521117,1444926700
2025-07-10 00:00:00-04:00,85.02999877929688,85.22000122070312,83.13999938964844,84.36000061035156,55158900,0.0,0.0,0.0,78.83524055480957,79.45487261860866,71.5474951171875,71.68661513818729,67.9900495676064,92.73080087472341,90.7169080058116,29.650730589648475,3.9315775670137185,3.842017665734917,87.55303166839072,78.83524055480957,70.11744944122843,2.6420654209802814,67.83711727788074,1389767800
2025-07-11 00:00:00-04:00,83.31999969482422,84.44999694824219,82.75,83.72000122070312,53468800,0.0,0.0,0.0,79.27173614501953,79.86107534261765,72.12755828857422,72.15851263161929,65.77648355130879,88.2140159067006,92.14267727113372,29.522720427498246,3.7995823349851747,3.833530599584969,88.04971473899393,79.27173614501953,70.49375755104514,2.5747748157847035,69.338833022357,1336299000
2025-07-14 00:00:00-04:00,83.62999725341797,84.94000244140625,82.55000305175781,84.61000061035156,48655700,0.0,0.0,0.0,79.72829971313476,80.31335393954468,72.72522201538087,72.64680627784408,67.36756158640002,91.27906250682301,90.74129309608234,29.5628054708921,3.7238642858751376,3.8115973368430027,88.61880814998027,79.72829971313476,70.83779127628925,2.5615765710606846,68.36520705147979,1384954700
2025-07-15 00:00:00-04:00,86.43000030517578,86.66999816894531,84.80000305175781,84.83000183105469,61199900,0.0,0.0,0.0,80.33846435546874,80.74351088159327,73.28959129333496,73.1245786524798,67.76648958637392,79.44137468949633,86.3114843676733,30.12425843462189,3.639653783114241,3.7772086260972504,88.86318672202351,80.33846435546874,71.81374198891397,2.525749498741618,68.76814303140317,1446154600
