Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,SMA_50,EMA_50,RSI,Stoch_K,Stoch_D,ADX,MACD,MACD_Signal,BB_upper,BB_middle,BB_lower,ATR,MFI,OBV,VWAP
2025-05-05 00:00:00+00:00,94319.5625,95193.1875,93566.265625,94748.0546875,25816260327,0.0,0.0,91858.66015625,92390.05767117479,,,67.67233356218858,70.81844007984782,76.0763627546353,0.0,,,100834.79677347874,91858.66015625,82882.52353902126,2193.9612245794865,66.46994982711288,273152532414,94212.56789510748
2025-05-06 00:00:00+00:00,94748.3828125,96889.1796875,93399.859375,96802.4765625,26551275827,0.0,0.0,92497.090625,92810.28804177718,,,73.16194378815374,82.22920671988082,74.9726698809084,0.0,,,100957.79046889133,92497.090625,84036.39078110867,2286.486873716666,64.08733762708505,299703808241,94720.34627801273
2025-05-07 00:00:00+00:00,96800.1953125,97625.8046875,95829.3359375,97032.3203125,76983822462,0.0,0.0,93103.919140625,93212.38635327459,,,73.70002792899214,85.9308786375029,79.65950847907718,0.0,,,101020.23547229981,93103.919140625,85187.60280895019,2251.485579165476,67.30252236182899,376687630703,95241.53179316908
2025-05-08 00:00:00+00:00,97034.25,103969.5390625,96913.875,103241.4609375,69895404397,0.0,0.0,94043.451953125,94167.536313677,,,83.38900970347096,93.4458949109583,87.20199342278067,0.0,,,102088.06812973568,94043.451953125,85998.83577651432,2594.6411851179414,77.08176399692582,446583035100,96322.13307187293
2025-05-09 00:00:00+00:00,103239.125,104297.4921875,102343.09375,102970.8515625,58198593958,0.0,0.0,94938.823828125,95005.9472897554,,,81.97164206583551,88.40013224983196,89.25896859943106,0.0,,,102769.56855034037,94938.823828125,87108.07910590962,2548.9095602880884,78.14792835096306,388384441142,97329.86592411181
2025-05-10 00:00:00+00:00,102973.7109375,104961.765625,102830.484375,104696.328125,42276713994,0.0,0.0,95914.925,95928.84070263583,,,83.8558925874812,97.80647585451311,93.21750100510111,0.0,,,103496.61875039255,95914.925,88333.23124960746,2519.078966696082,79.37448200823803,430661155136,98006.73155037808
2025-05-11 00:00:00+00:00,104701.0703125,104937.9921875,103364.7421875,104106.359375,46285517406,0.0,0.0,96744.29765625,96707.65200476575,,,80.74832473479583,92.93108824647835,93.0458987836078,0.0,4008.991192536705,,104096.29992549046,96744.29765625,89392.29538700954,2451.519754789219,74.6086908190022,384375637730,98675.90314815874
2025-05-12 00:00:00+00:00,104106.9609375,105747.453125,100814.40625,102812.953125,63250475404,0.0,0.0,97212.85078125,97289.10925431187,,,74.25175110851008,77.01642313434662,89.25132907844603,0.0,3996.928466698373,,104852.11165143868,97212.85078125,89573.58991106132,2628.771691947132,64.41343743616278,321125162326,99425.37880681035
2025-05-13 00:00:00+00:00,102812.4921875,104997.421875,101515.09375,104169.8125,52608876410,0.0,0.0,97736.3859375,97944.4143253298,,,76.39711289561536,87.64361064199525,85.86370734094008,56.92551700057158,4050.168065067788,,105765.86524444816,97736.3859375,89706.90663055185,2689.740008593765,66.24832207325568,373734038736,100015.09346531366
2025-05-14 00:00:00+00:00,104167.328125,104303.5625,102618.296875,103539.4140625,45956071155,0.0,0.0,98216.166796875,98477.27144315552,,,73.33968073849644,82.11765703337947,82.25923026990712,55.96620655047219,3995.4360452424735,,106426.52975920057,98216.166796875,90005.80383454943,2617.9918383370677,63.9605586484263,327777967581,100557.32629055947
2025-05-15 00:00:00+00:00,103538.828125,104153.6171875,101440.8125,103744.640625,50408241840,0.0,0.0,98667.373828125,98978.92565095023,,,73.70857100843874,83.77973441181607,84.51366736239693,54.30960091173529,3923.3941481401125,,107049.77062949557,98667.373828125,90284.97702675442,2624.7641847058485,56.81922989157928,378186209421,101006.27952421347
2025-05-16 00:00:00+00:00,103735.65625,104533.484375,103137.4765625,103489.2890625,44386499364,0.0,0.0,99109.491796875,99408.48407109783,,,72.3668532287615,81.71170749361592,82.53636631293715,52.8928192824369,3801.870096727842,,107529.71044192118,99109.491796875,90689.2731518288,2536.995872405431,58.18386565385112,333799710057,101359.12681600101
2025-05-17 00:00:00+00:00,103489.2890625,103716.9453125,102659.1796875,103191.0859375,37898552742,0.0,0.0,99581.30390625,99768.73186789804,,,70.74724100743913,79.29663674349506,81.59602621630901,51.25862559065953,3639.544506912207,,107803.6567549636,99581.30390625,91358.95105753641,2431.3365690193286,56.10330857289576,295901157315,101587.50885155711
2025-05-18 00:00:00+00:00,103186.953125,106597.171875,103142.6015625,106446.0078125,49887082058,0.0,0.0,100154.666796875,100404.66291024108,,,76.84009968357353,98.85458450347372,86.62097624686157,50.62612984845127,3730.5419350405427,,108609.26541558391,100154.666796875,91700.06817816608,2504.424693553662,60.755478958572525,345788239373,102037.97645801795
2025-05-19 00:00:00+00:00,106430.53125,107068.71875,102112.6875,105606.1796875,61761126647,0.0,0.0,100720.736328125,100900.04546045623,,,72.63629541455614,89.30021136090589,89.15047753595822,49.38964440322656,3692.3280817503255,3826.3607598214485,109042.46719271467,100720.736328125,92399.00546353533,2679.5394475855433,57.459609401345524,284027112726,102551.64560591237
2025-05-20 00:00:00+00:00,105605.40625,107307.1171875,104206.515625,106791.0859375,36515726122,0.0,0.0,101349.925,101461.0969344604,,,74.73634258491701,95.50408533879316,94.55296040105759,48.31607164778255,3714.833076104129,3804.055223077985,109507.90158285752,101349.925,93191.94841714248,2709.615312936576,58.20777717401977,320542838848,102974.86687377229
2025-05-21 00:00:00+00:00,106791.3125,110724.4609375,106127.234375,109678.078125,78086364051,0.0,0.0,102009.212109375,102243.66657165464,,,78.97100647518712,92.42332789328837,92.40920819766247,48.2319812051638,3920.4322852006735,3827.3306355025225,110609.5805055988,102009.212109375,93408.8437131512,2844.4446879053926,58.77588506870819,398629202899,104237.87548784695
2025-05-22 00:00:00+00:00,109673.4921875,111970.171875,109285.0703125,111673.28125,70157575642,0.0,0.0,102747.37265625,103141.72511244944,,,81.30344642584869,97.338679970699,95.08869773426018,48.42198047820212,4195.998498479152,3901.0642080978487,111981.29975347914,102747.37265625,93513.44555902085,2833.063036090722,59.148004724905,468786778541,105149.99162172145
2025-05-23 00:00:00+00:00,111679.359375,111798.90625,106841.3046875,107287.796875,67548133399,0.0,0.0,103317.17265625,103536.58908983521,,,64.39637029379082,58.027309308947586,82.59643905764499,47.19259255121681,4014.241097218939,3923.699585922067,112187.91264994233,103317.17265625,94446.43266255767,2984.8157879770993,50.536570376724164,401238645142,105617.42956532243
2025-05-24 00:00:00+00:00,107278.5078125,109454.5234375,106895.2890625,107791.15625,45903627163,0.0,0.0,103990.931640625,103941.78596223186,,,65.28860056343063,62.53940997438264,72.63513308467641,46.0510180475876,3866.2462617903366,3912.208921095721,112032.89800311306,103990.931640625,95948.96527813694,2954.417115621592,44.640552652317254,447142272305,105847.92203623311
2025-05-25 00:00:00+00:00,107802.2734375,109313.3046875,106683.375,109035.390625,47518041841,0.0,0.0,104705.2984375,104426.89116820978,,,67.45938711832059,73.69269534111424,64.75313820814816,44.86963432007766,3805.491269511069,3890.8653907787907,111821.1330131746,104705.2984375,97589.46386182538,2931.2394421843355,50.90970457563659,494660314146,106111.0338237633
2025-05-26 00:00:00+00:00,109023.78125,110376.8828125,108735.640625,109440.3671875,45950461571,0.0,0.0,105337.19296875,104904.36507480885,,,68.1574038708393,75.97380241853507,70.73530257801065,44.10194644787824,3746.8296051098005,3862.058233644993,111742.75269524707,105337.19296875,98931.63324225292,2839.0967811354544,58.306395944839004,540610775717,106581.23950377454
2025-05-27 00:00:00+00:00,109440.40625,110744.2109375,107609.5546875,108994.640625,57450176272,0.0,0.0,105935.308984375,105293.915127208,,,66.46745912790496,71.7406240586218,73.8023739394237,42.72422051480817,3622.614163854014,3814.1694196867975,111272.10830995103,105935.308984375,100598.50965879898,2860.2081717686365,50.81510391789786,483160599445,106993.0896607237
2025-05-28 00:00:00+00:00,108992.171875,109298.2890625,106812.9296875,107802.328125,49155377493,0.0,0.0,106163.35234375,105532.8116031882,,,62.0363545631322,60.4169294487586,69.37711864197182,40.997198258201216,3388.897773538454,3729.115090457129,111409.22696871104,106163.35234375,100917.47771878896,2833.4332577137343,50.46332229232313,434005221952,107274.79290286661
2025-05-29 00:00:00+00:00,107795.5703125,108910.046875,105374.3984375,105641.7578125,56022752042,0.0,0.0,106296.89765625,105543.18743264646,,,54.89473654921576,35.800922205367435,55.98615857091594,38.64018041020324,2994.8135365557246,3582.2547796768486,111343.07077081878,106296.89765625,101250.72454168122,2883.5914848413245,49.97611748949378,377982469910,107507.79317864073
2025-05-30 00:00:00+00:00,105646.2109375,106308.9453125,103685.7890625,103998.5703125,57655287183,0.0,0.0,106262.009765625,105396.08104025156,,,50.164824686813205,19.13148163118443,38.44977776177016,36.088713581787566,2520.8486667082325,3369.9735570831253,111361.33242588886,106262.009765625,101162.68710536114,2864.988968066944,43.47970607743381,320327182727,107513.29348817965
2025-05-31 00:00:00+00:00,103994.71875,104927.1015625,103136.1171875,104638.09375,38997843858,0.0,0.0,106288.596484375,105323.89177451332,,,51.90184457328494,25.619175784896946,26.850526540482935,33.95684158731432,2171.797163503419,3130.3382783671846,111348.07462968458,106288.596484375,101229.11833906542,2788.274354276448,43.3979823660493,359325026585,107560.4834118743
2025-06-01 00:00:00+00:00,104637.296875,105884.546875,103826.953125,105652.1015625,37397056873,0.0,0.0,106430.55390625,105355.14984955968,,,54.60368044690331,35.905855163985485,26.88550419335562,31.54330676307786,1954.463450439769,2895.1633127817017,111245.39733767793,106430.55390625,101615.71047482207,2736.0828825424155,42.467494134781056,396722083458,107582.87271798783
2025-06-02 00:00:00+00:00,105649.8125,105958.3125,103727.546875,105881.53125,45819706290,0.0,0.0,106516.13984375,105405.28141150637,,,55.21665168854997,31.077621314532983,30.867550754471807,29.326201209132552,1780.2167449005647,2672.1739992054745,111226.92664561252,106516.13984375,101805.35304188749,2699.9887927179575,49.45774599484419,442541789748,107656.71518944518
2025-06-03 00:00:00+00:00,105888.4765625,106813.578125,104920.84375,105432.46875,46196508367,0.0,0.0,106610.792578125,105407.8706818391,,,53.68858170088251,25.994310016546407,30.992595498354955,27.615129793756264,1587.5886508752592,2455.2569295394314,111151.53756817208,106610.792578125,102070.04758807791,2642.3277628809606,50.09521592913565,396345281381,107612.92163934106
2025-06-04 00:00:00+00:00,105434.3671875,105997.6953125,104232.703125,104731.984375,44544857105,0.0,0.0,106660.159765625,105343.50055737823,99869.8603125,100619.9754849733,51.303535380171986,18.0649457576725,25.045625696250628,25.66343056596383,1362.697930190203,2236.745129669586,111095.43148638535,106660.159765625,102224.88804486464,2579.6609360680345,41.45741964662558,351800424276,107313.0229622264
2025-06-05 00:00:00+00:00,104750.78125,105936.6875,100436.8828125,101575.953125,57479298400,0.0,0.0,106564.49296875,104984.68651619935,100220.70203125,100657.46480419004,42.20612314928801,10.025241707744893,18.028165827321267,25.404328741353037,919.2089988250809,1973.237903500685,111338.79647005854,106564.49296875,101790.18946744145,2788.242632598889,32.03579141007519,294321125876,106560.43580392217
2025-06-06 00:00:00+00:00,101574.3671875,105376.7734375,101169.5703125,104390.34375,48856653697,0.0,0.0,106624.455859375,104928.08244322798,100610.59390625,100803.85221382965,50.61591680686969,38.35582693744893,22.14867146762211,25.163734189928732,785.7806380823313,1735.7464504170143,111255.7625534927,106624.455859375,101993.14916525729,2889.596953484683,40.0736246382611,343177779573,106143.52304144284
2025-06-07 00:00:00+00:00,104390.6484375,105972.7578125,103987.3125,105615.625,38365033776,0.0,0.0,106582.93671875,104993.56268673007,101033.8903125,100992.54918583634,53.76993443909797,50.24330383874337,32.87479082797906,24.600720125950488,770.0312171233818,1542.6034037582879,111234.74126519273,106582.93671875,101931.13217230728,2825.0146934143486,46.2668780471814,381542813349,105959.00791218034
2025-06-08 00:00:00+00:00,105617.5078125,106497.0625,105075.328125,105793.6484375,36626232328,0.0,0.0,106592.31015625,105069.76132966054,101448.495,101180.82758786237,54.22734824946043,51.97045791146772,46.85652956255334,23.77972117238509,763.1179425301962,1386.7063115126696,111236.95421489942,106592.31015625,101947.66609760057,2724.780384956181,45.28735544525138,418169045677,105777.98349607056
2025-06-09 00:00:00+00:00,105793.0234375,110561.421875,105400.234375,110294.1015625,55903193732,0.0,0.0,106767.4609375,105567.31754231192,101950.8909375,101538.21088098541,63.94064154446227,95.63311297029267,65.94895824016793,22.995794196999327,1108.0155642303434,1330.9681620562046,111685.05758705275,106767.4609375,101849.86428794725,2898.809464602168,46.095286723492514,474072239409,105769.65204952408
2025-06-10 00:00:00+00:00,110295.6875,110380.125,108367.7109375,110257.234375,54700101509,0.0,0.0,106796.41875,106013.97628828221,102405.6575,101880.13337094677,63.82116199261163,96.99554223533325,81.53303770569788,22.267862005569686,1362.6665683916654,1337.3078433232968,111788.48924576178,106796.41875,101804.34825423821,2835.495507309156,54.76288421779552,419372137900,105801.10758139027
2025-06-11 00:00:00+00:00,110261.796875,110384.21875,108086.328125,108686.625,50842662052,0.0,0.0,106647.0859375,106268.51426082676,102710.5521875,102147.0546113018,58.78183439947739,81.48264465743425,91.37043328768671,21.446391794088974,1421.3597232942266,1354.1182193174827,111206.62374782961,106647.0859375,102087.54812717039,2797.095158572788,54.57966595193453,368529475848,105888.69708531268
2025-06-12 00:00:00+00:00,108685.9140625,108780.6953125,105785.6875,105929.0546875,54843867968,0.0,0.0,106579.148828125,106236.18477765279,102955.15109375,102295.36833978017,51.14590590903275,54.24614237839531,77.57477642372093,20.23105241306588,1231.1694382658025,1329.5284631071468,111138.96624931779,106579.148828125,102019.33140693222,2811.231776710446,54.668601136129475,313685607880,105902.94102204475
2025-06-13 00:00:00+00:00,105924.59375,106182.546875,102822.0234375,106090.96875,69550440846,0.0,0.0,106494.139453125,106222.3546797811,103198.09453125,102444.21541469076,51.543930186013746,55.84536641714399,63.85805115099118,20.194152845369874,1081.0457562547526,1279.831921736668,111023.69794141735,106494.139453125,101964.58096483264,2850.466895338271,53.704395234685265,383236048726,105918.85196895724
2025-06-14 00:00:00+00:00,106108.0859375,106203.7578125,104379.3671875,105472.40625,38007870453,0.0,0.0,106315.990234375,106150.93101980194,103413.13265625,102562.96799646759,49.87225720258289,49.73582902308053,53.27577927287328,20.149362352051877,901.7638600209903,1204.2183093935323,110709.98019411079,106315.990234375,101922.00027463921,2777.1757331712515,59.31282948571065,345228178273,105983.88153554904
2025-06-15 00:00:00+00:00,105464.84375,106157.1015625,104519.8828125,105552.0234375,36744307742,0.0,0.0,106121.573046875,106093.89220243985,103631.23453125,102680.18585690022,50.09659985918383,50.52220741530672,52.034467618510405,20.107771179685166,757.3755533133663,1114.849758177499,110283.34410970139,106121.573046875,101959.80198404861,2695.7502343733054,59.28000658989823,381972486015,106000.33402748122
2025-06-16 00:00:00+00:00,105555.59375,108915.375,104997.625,106796.7578125,50366626945,0.0,0.0,106011.67890625,106160.83178435035,103892.0728125,102841.62005123748,53.59337891347821,62.81643994595433,54.358158794780515,18.731815116315776,734.9148010118079,1038.862766744361,109975.55364224457,106011.67890625,102047.80417025543,2783.0359319180693,59.59719980309403,432339112960,106121.33364331373
2025-06-17 00:00:00+00:00,106794.1171875,107750.1953125,103396.53125,104601.1171875,55964092176,0.0,0.0,105851.618359375,106012.28753703127,104084.52015625,102910.61993893405,47.297639042972264,41.13011317644862,51.489586845903226,18.085611951724854,533.7914289691253,937.8484991893138,109771.62822614204,105851.618359375,101931.60849260796,2895.223655531064,52.13542692307786,376375020784,106077.49743685932
2025-06-18 00:00:00+00:00,104602.0703125,105581.8515625,103602.265625,104883.328125,47318089133,0.0,0.0,105813.696875,105904.7675930283,104296.4909375,102987.98104426998,48.14089213977007,43.91750859028304,49.28802057089533,17.485566156033283,392.6455976938887,828.8079188902288,109755.70576710215,105813.696875,101871.68798289784,2829.820961385988,51.93962741355746,423693109917,106052.85787610186
2025-06-19 00:00:00+00:00,104886.7734375,105250.890625,103940.7734375,104684.2890625,37333806920,0.0,0.0,105847.9828125,105788.5315425018,104506.03046875,103054.50292733783,47.56286919498118,37.42306537332478,40.823562380018814,16.92838077431968,261.7089032737713,715.3881157669374,109737.82953405344,105847.9828125,101958.13609094657,2721.2706918227036,53.38274893783254,386359302997,106263.55178121242
2025-06-20 00:00:00+00:00,104681.03125,106539.3828125,102372.2109375,103309.6015625,50951862476,0.0,0.0,105781.558203125,105552.44297297783,104642.37578125,103064.50679538341,43.66345481231613,11.44665380039858,30.929075921335468,17.045544913865943,46.47905547139817,581.6063037078296,109795.18102641276,105781.558203125,101767.93537983723,2824.5493477639393,46.17372845952759,335407440521,106287.65561778317
2025-06-21 00:00:00+00:00,103315.078125,104015.78125,100973.0625,102257.40625,38360555118,0.0,0.0,105611.8234375,105238.62995174185,104749.3225,103032.85579360367,40.89952702499936,13.394822823899423,20.75484733254093,17.656489608814447,-206.61380241332517,423.9622824835987,109910.02145508272,105611.8234375,101313.62541991728,2840.1328764950863,40.629880925026285,297046885403,106130.45957435973
2025-06-22 00:00:00+00:00,102212.03125,103351.6328125,98286.203125,100987.140625,65536997201,0.0,0.0,105367.10390625,104833.72620633787,104851.229375,102952.6316693447,37.78951028483134,22.003172041231444,15.614882888509817,19.02888297574474,-503.8830850590457,238.39320897506985,110110.30381399932,105367.10390625,100623.9039985007,2999.082648709723,33.949340972897204,231509888202,105660.61537449117
2025-06-23 00:00:00+00:00,100987.4765625,106116.859375,99705.75,105577.7734375,65237759656,0.0,0.0,105374.369140625,104904.58784740094,105076.4653125,103055.5784053508,51.99594399012671,60.27079595956465,31.889596941565173,18.897736354760898,-364.839784880518,117.7466102039523,110118.39233281859,105374.369140625,100630.34594843141,3242.798843444743,34.55616648522869,296747647858,105249.60021703692
2025-06-24 00:00:00+00:00,105571.515625,106316.828125,104740.2421875,106045.6328125,48822986421,0.0,0.0,105440.0515625,105013.25879645799,105302.416875,103172.83544092528,53.16969478758488,64.13803658399557,48.80400152826388,18.683272664406974,-214.42289260526013,51.312709642109816,110183.05553381518,105440.0515625,100697.04759118482,3123.7836358772615,33.819777058582375,345570634279,104940.15075757867
2025-06-25 00:00:00+00:00,106047.40625,108168.3984375,105881.390625,107361.2578125,51624120283,0.0,0.0,105729.316796875,105236.87775036675,105513.5925,103337.0872986341,56.39821631851091,85.37875569445526,69.9291960793385,17.661027033970168,10.818808095937129,43.21392933287528,110191.75385667867,105729.316796875,101266.87973707134,3064.013934207457,41.251793163695886,397194754562,104805.5356811054
2025-06-26 00:00:00+00:00,107375.0703125,108305.546875,106666.3515625,106960.0,43891990613,0.0,0.0,105857.799609375,105400.98463128421,105712.14609375,103479.1623065308,55.14941407978744,81.60369384374077,77.04016204073054,16.65313449028526,155.15776453595026,65.60269637349029,110306.58142527884,105857.799609375,101409.01779347115,2962.2411755140674,48.32104602176414,353302763949,104803.85619100668
2025-06-27 00:00:00+00:00,106954.921875,107772.46875,106449.9921875,107088.4296875,45353692675,0.0,0.0,105931.43984375,105561.69368425714,105789.08546875,103620.70220382372,55.489133952,82.81196941789032,83.26480631869545,15.808119569869865,276.720765142396,107.82631012727143,110410.4049562055,105931.43984375,101452.47473129451,2845.115131727348,49.98944025010426,398656456624,104934.78808646066
2025-06-28 00:00:00+00:00,107090.546875,107567.8828125,106883.9765625,107327.703125,30037708335,0.0,0.0,106008.142578125,105729.88505956599,105876.2225,103766.07478896789,56.15545290369237,85.06307082366189,83.15957802843099,15.023462858055566,387.8962590347073,163.84029990875862,110527.4022715413,106008.142578125,101488.8828847087,2690.743068746823,49.431312727523725,428694164959,105015.66397024968
2025-06-29 00:00:00+00:00,107327.8203125,108526.3046875,107230.109375,108385.5703125,35534874438,0.0,0.0,105912.716015625,105982.80746460732,105950.00734375,103947.23147616524,59.0725579257243,95.0155600668561,87.63020010280276,14.081111929976794,554.9673616963701,242.0657122662809,110136.91143067165,105912.716015625,101688.52060057835,2591.132514729193,49.40695024876589,464229039397,105155.61208994087
2025-06-30 00:00:00+00:00,108383.4375,108798.7890625,106759.6484375,107135.3359375,42064804590,0.0,0.0,105756.62109375,106092.57208107329,106010.586875,104072.25518053131,54.46081015370041,84.17655622613073,88.08506237221623,13.180699850583215,579.8053140757838,309.6136326281815,109534.23361300663,105756.62109375,101979.00857449337,2551.7045226056794,42.240825646061126,422164234807,105175.83975109985
2025-07-01 00:00:00+00:00,107144.3828125,107550.6796875,105270.2265625,105698.28125,44110692247,0.0,0.0,105607.20390625,106055.02057335203,106068.2934375,104136.02090874576,49.66162768074287,70.50670661877764,83.23294097058816,13.04592162269589,478.0209391414246,343.29509393083015,109137.74925949339,105607.20390625,102076.65855300661,2532.3294227767024,42.990457845832125,378053542560,105237.55336442855
2025-07-02 00:00:00+00:00,105703.1015625,109763.65625,105157.3984375,108859.3203125,56248657737,0.0,0.0,105753.7171875,106322.09673898516,106162.08359375,104321.24833634397,58.3549834749247,92.12076122070853,82.2680080218723,12.40064817319059,644.9904744305531,403.6341700307747,109558.11208864521,105753.7171875,101949.3222863548,2680.467164899795,51.078650483944486,434302200297,105508.06576759265
2025-07-03 00:00:00+00:00,108845.015625,110541.4609375,108605.796875,109647.9765625,50494742270,0.0,0.0,105931.567578125,106638.84719836753,106284.25484375,104530.13963933047,60.20168025839706,92.70937920140143,85.11228234696254,12.140712752051645,831.369492398604,489.18123450434064,110097.7650063263,105931.567578125,101765.3701499237,2627.2669432998096,57.72558431620317,484796942567,105866.44902514666
2025-07-04 00:00:00+00:00,109635.65625,109751.984375,107296.3828125,108034.3359375,42616442656,0.0,0.0,106059.6640625,106771.75088780871,106370.04875,104667.5591020038,54.84300375284127,79.54245403599093,88.12419815270032,11.28721803323435,839.1951746539271,559.184022534258,110318.03550039767,106059.6640625,101801.29262460233,2615.005130385537,58.289795179178725,442180499911,106165.94313830393
2025-07-05 00:00:00+00:00,108015.8359375,108381.34375,107842.2734375,108231.1796875,30615537520,0.0,0.0,106193.621875,106910.74410682693,106464.8865625,104807.30892888599,55.364948417615516,81.14865239600606,84.46682854446614,10.494687222904004,851.4655647439504,617.6403309761965,110547.18417983464,106193.621875,101840.05957016535,2466.724071965142,58.808180842181855,472796037431,106479.75334974866
2025-07-06 00:00:00+00:00,108231.1875,109731.625,107847.015625,109232.0703125,36746020463,0.0,0.0,106315.3875,107131.8227930815,106585.70625,104980.82898314537,58.021832274301644,87.91596940383036,82.86902527860912,10.372797383996952,931.2189337347663,680.3560515279105,110861.58112346118,106315.3875,101769.19387653882,2425.144450753346,67.09211755177941,509542057894,107213.80803327767
2025-07-07 00:00:00+00:00,109235.328125,109710.25,107527.0546875,108299.8515625,45415696597,0.0,0.0,106500.32421875,107243.06362826421,106622.783125,105110.98673135536,54.75280319669378,61.35968196338054,76.80810125440566,10.085859876424086,908.726556918642,726.0301526060568,111053.44897922361,106500.32421875,101947.19945827639,2407.862369449536,58.5761523817901,464126361297,107680.48620130429
2025-07-08 00:00:00+00:00,108298.2265625,109198.96875,107499.5546875,108950.2734375,44282204127,0.0,0.0,106703.671484375,107405.65503866762,106689.665,105261.54699434142,56.59050104177986,70.44634047245923,73.24066394655671,9.80372742356717,932.6339718699019,767.3509164588258,111312.69085991892,106703.671484375,102094.65210883107,2357.2589189531404,58.34941095324268,508408565424,107906.07401349599
2025-07-09 00:00:00+00:00,108950.2734375,111925.375,108357.6796875,111326.5546875,57927418065,0.0,0.0,107035.784765625,107779.07405284214,106780.374375,105499.39043328882,62.571482293323164,91.15215150392301,74.31939131325426,10.7531056063846,1130.2974425938883,839.9402216858384,111961.27879430882,107035.784765625,102110.29073694117,2443.7186613493445,58.903956626921534,566335983489,108223.37950702333
2025-07-10 00:00:00+00:00,111329.1953125,116608.78125,110660.75,115987.203125,95911605728,0.0,0.0,107669.66484375,108560.8006311429,106906.556875,105910.6772055128,71.0085388223005,94.57202562190565,85.39017253276263,13.0107718629131,1644.0707215930743,1000.7663216672856,113661.48973180252,107669.66484375,101677.83995569748,2694.02670339582,62.49048347089188,662247589217,109188.27787794628
