Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_20,EMA_20,SMA_50,EMA_50,RSI,Stoch_K,Stoch_D,ADX,MACD,MACD_Signal,BB_upper,BB_middle,BB_lower,ATR,MFI,OBV
2025-05-16 00:00:00-04:00,520.0759047299881,521.114777092535,516.5199007223433,520.9249877929688,48394600,0.0,0.0,0.0,483.24528045654296,488.4590201474085,,,87.63989719863729,99.29420158569843,97.94057414220829,0.0,,,530.5148849812547,483.24528045654296,435.9756759318313,9.813346783392756,81.76289076459705,418255700
2025-05-19 00:00:00-04:00,513.6631350623751,521.9438746693677,513.6631350623751,521.4244384765625,52536200,0.0,0.0,0.0,487.6852966308594,491.59858379780417,,,87.75643969051532,99.13474370900867,97.97491817930892,0.0,,,531.6692673497466,487.6852966308594,443.7013259119722,9.703874842221316,73.32704022122216,470791900
2025-05-20 00:00:00-04:00,518.8871890606399,520.3455730675786,516.0803439749222,519.6863403320312,42517600,0.0,0.0,0.0,491.4705444335938,494.27360822963533,,,84.76123930915053,95.05996338444508,97.82963622638407,0.0,,,532.7026222987658,491.4705444335938,450.2384665684217,9.39246196075124,73.32747113195364,428274300
2025-05-21 00:00:00-04:00,515.690834337751,522.4132646779004,510.666448053992,512.4644165039062,71292800,0.0,0.0,0.0,494.3912628173828,496.0060661605183,,,73.53118755231468,78.45082997065734,90.88184568803702,0.0,,,532.7846437078325,494.3912628173828,455.9978819269331,9.560630150976753,62.88872208615264,356981500
2025-05-22 00:00:00-04:00,513.0837554615425,517.1292609927907,511.72529572546335,513.4234008789062,55607200,0.0,0.0,0.0,496.72114715576174,497.6648599432219,,,74.02335271381266,80.52798674206893,84.67959336572379,0.0,16.42072296037128,,533.7726088384493,496.72114715576174,459.6696854730742,9.263725516430368,55.074274550631934,412588700
2025-05-23 00:00:00-04:00,505.6121364606028,511.2657904678385,505.01280347178937,508.668701171875,58368100,0.0,0.0,0.0,498.55308837890624,498.7128448221413,,,67.33788033463107,70.2293239588628,76.40271355719636,0.0,15.275949291217046,,534.1340358140413,498.55308837890624,462.97214094377114,9.202787794336546,52.471600552961924,354220600
2025-05-27 00:00:00-04:00,515.5709952019331,521.1247554247649,514.0127476852158,520.63525390625,47226300,0.0,0.0,0.0,500.99084930419923,500.8006933063421,,,73.76094371466196,96.14883494428526,82.30204854840566,42.009397399566865,15.159558750989788,,535.5952877897862,500.99084930419923,466.3864108186123,9.4351639699475,58.23541022626093,401446900
2025-05-28 00:00:00-04:00,521.5941707947817,523.0924879788297,517.8084446577594,518.3278198242188,46637200,0.0,0.0,0.0,503.15741271972655,502.4699434509018,,,70.86702088719423,87.92703870845443,84.76839920386749,41.561329328818225,14.711542261350644,,536.3788603192314,503.15741271972655,469.9359651202217,9.138655352170554,58.941543257503845,354809700
2025-05-29 00:00:00-04:00,525.7395856571885,525.8893808087663,516.7396832249882,519.3467407226562,58513300,0.0,0.0,0.0,505.37791900634767,504.0772574767832,,,71.40061740747868,83.73885565888652,89.27157643720875,41.34055326885408,14.274160727048923,,536.636168657767,505.37791900634767,474.1196693549283,9.139444082999665,60.204916617448916,413323000
2025-05-30 00:00:00-04:00,518.8572958031884,520.0958950192793,511.3557107497976,518.5276489257812,67662800,0.0,0.0,0.0,507.24731903076173,505.45348523383063,,,70.2861316495613,70.51996776017613,80.72862070917235,40.3339230467733,13.703473732309135,,536.9152119930606,507.24731903076173,477.5794260684629,9.110925524891238,53.320186730704314,345660200
2025-06-02 00:00:00-04:00,516.6597127530017,522.8627678708564,515.3911180221322,522.623046875,44762800,0.0,0.0,0.0,508.96439056396486,507.0886815806087,,,72.58986370884253,84.35407355792503,79.53763232566257,39.62228236198384,13.426887761071157,,538.0114826538784,508.96439056396486,479.9172984740514,8.993834405165018,53.38224181345687,390423000
2025-06-03 00:00:00-04:00,522.97264054108,528.1468220298664,522.1036214299655,526.7084350585938,44070300,0.0,0.0,0.0,511.0305694580078,508.957229530893,,,74.69733174323152,93.78237305524067,82.88547145778061,39.36496650149582,13.383076296700438,,538.9309013924878,511.0305694580078,483.1302375235278,8.783074847646148,52.87073575613897,434493300
2025-06-04 00:00:00-04:00,527.4176616990403,529.2456257840831,525.3799112545059,528.1768188476562,41359300,0.0,0.0,0.0,513.3959136962891,510.78766660868,,,75.42859005413692,95.58942444815992,91.24195702044187,39.207577563292205,13.313373414093519,14.249776500122529,538.553717594121,513.3959136962891,488.2381097984571,8.431834824926936,52.558967383936945,475852600
2025-06-05 00:00:00-04:00,529.5852006732897,532.4519760346085,522.0736176118,524.2012329101562,61031200,0.0,0.0,0.0,515.4680847167969,512.0651491135825,,,69.56651980174624,69.93078743331992,86.43419497890683,38.525893830597624,12.789902779839167,13.957801756065859,536.7131279431296,515.4680847167969,494.22304149046414,8.570872224775615,44.95208918272451,414821400
2025-06-06 00:00:00-04:00,529.4054278122077,531.2033963171008,527.617457843641,529.3255004882812,42467000,0.0,0.0,0.0,517.5472473144531,513.7089921016491,,,72.5299199068152,88.6057950939683,84.70866899181605,37.89290179309552,12.642795818723016,13.694800568597291,535.4000171062053,517.5472473144531,499.69447752270094,8.458821594930537,44.568004644630115,457288400
2025-06-09 00:00:00-04:00,529.5453059371463,531.7527877502927,528.416568688787,530.1046752929688,33688700,0.0,0.0,0.0,519.6813522338867,515.2704857389176,,,72.96105776108112,91.44543904789461,83.32734052506093,37.35749480094193,12.445620026556128,13.444964460189059,531.9509251698822,519.6813522338867,507.4117792978913,8.092921413971615,50.496955126621486,490977100
2025-06-10 00:00:00-04:00,530.574089182664,534.2999461347188,528.2966787062677,533.6107177734375,40664800,0.0,0.0,0.0,520.9978729248047,517.01717450411,,,74.87213719520642,97.64665208479465,92.56596207555252,37.10629196878283,12.42899144108884,13.241769856369016,533.312813375228,520.9978729248047,508.68293247438146,7.943660415005861,56.3776485942355,531641900
2025-06-11 00:00:00-04:00,535.0191038793381,536.1778366618026,529.5152755793395,531.8126831054688,53701000,0.0,0.0,0.0,521.837924194336,518.4262705613822,,,72.05929966209897,85.99342561350876,91.69517224873267,37.05163860718755,12.13088945399204,13.019593775893622,534.6854952914917,521.837924194336,508.99035309718016,7.852153319824241,65.5089379957068,477940900
2025-06-12 00:00:00-04:00,530.4942161377257,534.0402213276179,530.2444966036956,533.061279296875,34104900,0.0,0.0,0.0,522.5860809326172,519.8200809171434,,,72.82284877593906,89.99982658152172,91.21330142660838,37.000889057134785,11.858693126618164,12.787413646038532,536.1955143757177,522.5860809326172,508.9766474895166,7.562408420116966,67.44445081056287,512045800
2025-06-13 00:00:00-04:00,527.0880595493194,531.2733617912118,525.1402347983948,526.368896484375,55814400,0.0,0.0,0.0,522.9711517333984,520.4437776378321,,,62.90084037614339,60.48307783063973,78.82544334189008,35.91700140892368,10.976426798172952,12.425216276465417,536.5510785865287,522.9711517333984,509.39122488026817,7.588025282857198,67.4869132660246,456231400
2025-06-16 00:00:00-04:00,529.9048863540172,534.769418322194,529.8549546372363,533.6906127929688,37622100,0.0,0.0,0.0,523.6094329833984,521.7053809859403,,,68.03249555230332,89.97981124722695,80.15423855312947,35.31708257208211,10.744173547818264,12.089007730735988,537.9247678808874,523.6094329833984,509.29409808590935,7.646060751068759,67.07175727834452,493853500
2025-06-17 00:00:00-04:00,531.1135658538541,532.7317437098275,527.317779804841,528.4865112304688,42180900,0.0,0.0,0.0,523.9625366210937,522.3512029139907,,,61.518917407348866,69.0142356919798,73.15904158994884,34.26962044925613,10.02462602135438,11.676131388859666,538.3927972825677,523.9625366210937,509.53227595961977,7.5551159108586825,60.44245631749967,451672600
2025-06-18 00:00:00-04:00,529.5052855301,531.9525492029617,526.8083632851956,528.3965454101562,43983500,0.0,0.0,0.0,524.398046875,522.9269498183875,,,61.409457531580344,68.65179364881465,75.88194686267381,33.19780457457875,9.339460446335124,11.20879720035476,538.8115357614852,524.398046875,509.98455798851484,7.382906625637783,52.74267221011282,407689100
2025-06-20 00:00:00-04:00,531.662914925135,532.9614443782142,524.2911890089131,526.239013671875,61643500,0.0,0.0,0.0,525.0867767333984,523.2423844711005,,,58.711507923881854,52.186667062689295,63.28423213449458,31.710985942805788,8.524106419020313,10.67185904408787,538.4301942713494,525.0867767333984,511.74335919544757,7.474860107328021,53.12189696776144,346045600
2025-06-23 00:00:00-04:00,526.8099975585938,532.1699829101562,523.6500244140625,531.6500244140625,50666100,0.591,0.0,0.0,525.9981079101562,524.043112084716,,,63.09111712581149,67.89746222964887,62.9119743137176,30.2052891717996,8.21980305034117,10.18144784533853,538.4934298466287,525.9981079101562,513.5027859736838,7.549509992239858,53.60690339119098,396711700
2025-06-24 00:00:00-04:00,536.8900146484375,540.7000122070312,536.27001953125,539.780029296875,45442000,0.0,0.0,0.0,527.5536743164063,525.5418661049216,,,68.49794258359447,95.06086427272518,71.71499785502111,29.972142269246916,8.536263158975316,9.852410908065888,538.7062761097485,527.5536743164063,516.401072523064,7.656686978006207,53.78668460926225,442153700
2025-06-25 00:00:00-04:00,542.0599975585938,543.3099975585938,539.3800048828125,541.1599731445312,44804200,0.0,0.0,0.0,528.5799102783203,527.0293048705987,,,69.31948388580473,89.87574897675951,84.27802515971119,30.05166993456232,8.797003628983589,9.641329452249428,540.7298588843215,528.5799102783203,516.4299616723191,7.390494527847282,54.113178107303405,486957900
2025-06-26 00:00:00-04:00,543.3499755859375,546.6699829101562,541.52001953125,546.219970703125,43811400,0.0,0.0,0.0,529.9745178222656,528.8569873308393,,,72.18404465534147,98.04512155350926,94.32724493433132,30.484411724645547,9.304683248291099,9.574000211457763,543.4301785248953,529.9745178222656,516.518857119636,7.256174187688548,62.55078531180168,530769300
2025-06-27 00:00:00-04:00,547.260009765625,549.989990234375,544.5399780273438,548.0900268554688,57577100,0.0,0.0,0.0,531.4116821289062,530.688705380804,506.2879974365234,509.77176957539314,73.18067088286038,92.78676596671563,93.56921216566145,31.214810729942336,9.745579928012035,9.608316154768618,546.1030892860775,531.4116821289062,516.720274971735,7.127162617641598,63.533038080111716,588346400
2025-06-30 00:00:00-04:00,551.260009765625,552.7999877929688,549.010009765625,551.6400146484375,45548700,0.0,0.0,0.0,533.0673004150391,532.6840681681977,508.44716369628907,511.413661539042,75.01105857292677,96.02067031970736,95.61751927997743,32.15384607037826,10.26314096907845,9.739281117630584,548.9893160414783,533.0673004150391,517.1452847885998,6.954505354774341,64.28356679765716,633895100
2025-07-01 00:00:00-04:00,549.72998046875,550.7100219726562,544.6599731445312,546.989990234375,56166700,0.0,0.0,0.0,534.2856475830079,534.046536936405,510.5149273681641,512.8088116839571,68.42365179640916,80.06859397017963,89.62534341886754,32.065707863154856,10.180736521281347,9.827572198360738,550.5498682615755,534.2856475830079,518.0214269044402,6.95632936542662,56.67141854722488,577728400
2025-07-02 00:00:00-04:00,546.1599731445312,551.0,546.1199951171875,550.7999877929688,36538300,0.0,0.0,0.0,535.4902252197265,535.6421036846491,512.8784448242187,514.2986617274478,70.69452119036669,93.13892791561015,89.74273073516572,32.016628114956525,10.304086271740857,9.922875013036762,552.8621192366626,535.4902252197265,518.1183312027905,6.808020473811325,55.624005498876805,614266700
2025-07-03 00:00:00-04:00,553.1799926757812,557.2000122070312,553.1799926757812,556.219970703125,26443500,0.0,0.0,0.0,536.8923828125,537.6019005435516,515.1232165527343,515.9426346284548,73.60286020966495,97.07886181671982,90.09546123416987,32.62105545078965,10.715665638617793,10.081433138152969,556.1060707740669,536.8923828125,517.6786948509332,6.77887789811498,60.38348119746789,640710200
2025-07-07 00:00:00-04:00,553.52001953125,554.3400268554688,549.5800170898438,552.030029296875,45349300,0.0,0.0,0.0,538.283822631836,538.9760080438681,517.0828161621093,517.357826576236,67.9857993126947,84.5902092660679,91.6026663327993,32.4139595337044,10.581771917710853,10.181500894064545,557.6497204176231,538.283822631836,518.9179248460488,6.768954734912571,61.156763759687266,595360900
2025-07-08 00:00:00-04:00,553.3800048828125,554.010009765625,551.0999755859375,552.3400268554688,36153300,0.0,0.0,0.0,539.4345489501953,540.2487717402109,518.7931024169922,518.7296775675785,68.17928966631246,85.5141963640862,89.06108914895798,32.221656182125244,10.381008586429857,10.221402432537609,559.2639811437871,539.4345489501953,519.6051167566036,6.493317552396495,61.148887916327425,631514200
2025-07-09 00:00:00-04:00,554.47998046875,557.6300048828125,553.0999755859375,556.25,43045500,0.0,0.0,0.0,540.7418151855469,541.7726982411432,520.4775048828125,520.2010627610068,70.59342331503701,95.93877081806555,88.68105881607322,32.45461738119264,10.417319975600435,10.260585941150175,561.3697857931857,540.7418151855469,520.1138445779081,6.4073647291784415,67.77638430782082,674559700
2025-07-10 00:00:00-04:00,556.8900146484375,557.2999877929688,552.75,555.4500122070312,34710900,0.0,0.0,0.0,541.8337799072266,543.0752995712278,522.1489044189453,521.5833745039881,69.43274980266533,93.58447931485394,91.67914883233523,32.58903784632103,10.263236482484785,10.261116049417097,563.1372849108733,541.8337799072266,520.5302749035799,6.274694948020607,68.56826455223445,639848800
2025-07-11 00:00:00-04:00,553.2999877929688,555.7899780273438,552.0499877929688,554.2000122070312,39618600,0.0,0.0,0.0,542.9531463623047,544.1347960127329,523.7329736328124,522.86245833548,67.56349177931358,89.90584270954578,93.14303094748841,32.5420648466465,9.925840737365775,10.194060987006834,564.3850773166981,542.9531463623047,521.5212154079112,6.093644611331635,70.75698350860429,600230200
2025-07-14 00:00:00-04:00,553.989990234375,556.9500122070312,551.6300048828125,556.2100219726562,36453300,0.0,0.0,0.0,544.1105834960938,545.2848175327256,525.358441772461,524.1702059290948,69.00834107234371,93.35213537469782,92.28081913303252,32.64898512504884,9.70872700682537,10.096994190970541,565.7796435804822,544.1105834960938,522.4415234117054,6.0383848051092865,70.1650338233518,636683500
2025-07-15 00:00:00-04:00,560.25,560.7999877929688,556.6599731445312,556.719970703125,43110500,0.0,0.0,0.0,545.6281372070313,546.3738797394303,526.8700482177734,525.4466672927822,69.38098385650488,80.95228597073616,88.0700880183266,33.217704938770844,9.468662563882958,9.971327865553025,566.3448484668218,545.6281372070313,524.9114259472408,5.93492630619523,70.1254114234933,679794000
